MPI,lastName,firstName,birthDate,birthPlace,gender,value10
1001000009861,Jaentsch,Roger,02.08.1802,Bremen,X,zUaKCEDMFKhCTLAJVNIrKAVUf0GSMBR6qwQKDYQ6DHUcbApFhAAIGIL+/xcowZnBGbWopAmowgoiBGwkCTfIiAwlWlweIbCwypQPIoYg8P8PTCAayE05qMD6h4gMma1OIEIYRPOQLw3JQCAAQAGfixABpgtgVNaZ1QUKMAA=
1001000009878,Kranz,Traute,20.08.1810,Guben,M,BdYQwgBgthoCyrYHMAAFbweQCdLQOAqQ8FULRQK2EmHSAC3hACoIkE0yShdgyBJZudIEoEaYAJwrqDmmAxELKAg1UosFgxAUQqCErrAMrh0QNGiajQWAqvpiRxaRFKtOEEkg0fuwqQBYSBpIhBITijJIzKAhfgMJNAwUC7E=
1001000009885,Bachmann,Gerti,20.09.1905,Gelnhausen,X,oU6IIkg9lSjARsOPOMEC7GWu/38h4IoQ8wUPicUTnW3QLA6jwKhKFYolEOcHKbEp03dCIQABQJgsx2RqAQePlIwtWtVUhTFwWlRcG+qUBMFFdCAdyEULtKLAPRAFVZ1TZcIQILgQvQtsQu9IYgiWwREJc6rEdncJEAxFEDA=
1001000009892,Fischer,Janet,11.09.2006,Torgau,X,iBXaGYQ8xjBogOyoBojAoG3qFZmQEoIoy7ICiM6THGzwvROEzAUEyYv//wghgwBJH+MAuARQAIoCjfyQLRIYhW1tDp0c4aA14jAJ0/oNCmUEfjBTwgTwqKpgwIACEVjScNpIGJBQJgI6WCktSBLS+RgJqsIA6BhKzgkUULI=
1001000009908,Striebitz,Manuela,05.08.1804,Starnberg,X,EVsgx8dotsHOQ9YIAk0a5LecaoNBbrvF6wkKVSwKfEI5y5SJqlKKJQsqCnOkwQBMEHDC4mnIloDxsGpqJy/Z7AwoKxF8iGKFeOwDt7JHwLs0BsEXjMhOhU7gVdyhkxi+CkFUzfEdj/YBUCpU1R6ai3NFzIIufbJS1AomW3A=
1001000009915,Schweitzer,Wibke,17.09.1209,Prenzlau,U,tMyLEwTNEADNdIeDtIII4CRmf/KBVBIGwkGpl5vUdWOaahVpQnMWVRP//wcOoZFXFdMDoEsWEpgphw6kFRYUDAxNPgencCAQGh6vUb4HF3HZYIDQ4CVUK5JgFwYqOyjXSIcwUdBdazYoMZMAIktWApMBuzMVaHZN10BEM6I=
1001000009922,Rosenow,Fred,20.08.1904,Hechingen,U,IVaCuFRZhwwCShWZVUvThFMBT1AAshqQpFSrxQaQNVNYQgZzsECQFR5iIDV+oZyBnVXuPuwZCJiDUVUiKR8OJtFtVjpUSps0zkEkLctljGEBR1XUm01iHPhoFRlQWQtcCkZBwZB0K1N9wRMYJmJXR5JARI3s8EdZlQZAKGU=
1001000009939,Hartmann,Karl-Josef,14.09.2008,Gunzenhausen,X,IZ8ZgEzthb5CRp0LOyIC7PGqefE6+KoQ/7AKiQebOnfwwIvS1YkLNRsh0LQxmDAdNfOSuBoYGIjK1DhGYTQvh80tWtA95bF1anR0f/ro7W90dSi+SQUIvJrqjQJiwxnbaccB8DgQrQk91e+CYhnMPRkZL5pkengtNAxeE6A=
1001000009946,Tintzmann,Wigbert,07.09.1107,Sonneberg,M,tcfJD12IkmIuxM+CTocrwCavDuChlFpK2oWL0UKGnSixIjwBiLDWgRqdnJsygoJsSLMGqksGlr6Qj2aw5wTfBE1sbhh+xXTmaB/BsficZFVQ8WiVyCDGO0LkHx4AFrhaHYowQyIZDx4oLC1M7yvyCxkAmwBk+H6AEgxsC/I=
1001000009953,Fliegner,Dierk,04.10.1213,Beilngries,U,hdKQOVadElYZQyWDlEOlAUUAbJCZGkpSTDFbdWWBFyoEcaBTJIDA+RH+/wk/mgAB3SNBqXDSwBX+QdSrQxdXAOhJjYwcyUMSpHSiidBuHdATVcBFggtDYCgiITBeUQwHNJNz1mnUA2ZRQWhEjN5fKxQYRZclDYZBt0IWEWU=
1001000009960,Oderwald,Juliana,17.09.1907,Zerbst,F,odPDoE2YjBACQPWEgKVZoCaUDGkYyzpi0KjJMLvKf6iT4G8rILnrjlupEDeiKQsIgrtEq7iXJNuAhrcqDyLdBJksCr2s0LgCOB3EQtowI2EY6QMMgmVm8UtCE58gUIBWQpNAEkM4GhkkEBlcICMSkBEEbgFtKVMUliFcEmY=
1001000009977,Paertzelt,Trudel,23.09.1113,Sangerhausen,X,sXPJGQ2ppSBs88gJOKmKRWUuXPOiJJuU3xkKtjaxDO3YIEZXwAKIlRIrIBeBcTRPk/MOaAEEdIoYzhziTwYNEJ0dXr80YTFgUBd9a7qOF29cdZAV9IWcjXhCHAqQsz0TZdoZNBL5sf4pwPFIYAjaJDEJqg4MvvoRs4wFl+A=
1001000009984,Schmiedecke,Josefine,18.09.1502,Kleve,M,BG5KTAzM0qBE4k+WIMMoZCdEW4CgLG8w7CgOLaLJZuiUzTfH6dEMqfkprkOm80N0FoeUrAs47gqC1OwmLRpKHK0scKQFQIIXMrSdbaaUOr0BLAmGyww0MNhsDINDsIhAcJ6n8amaIuWIm6WCYliW7hgAuqZkytIodgBFaoA=
1001000009991,Lehmann,Margaret,14.08.1413,Mettmann,F,A9FLT1VBsAQmUbdykJDDxhHSHUGCOwo28cAMIWjjXDQR1OuzJZMCNRpIuNdBkB1J8BICMD0GQsgKRqNhwYxN9UEwe8HGhHAnaIx0SvAIwARQpu0U2AzoAGomhwA30Rs6g8wJQCa4lBsIjOgAAArqYREoFxJ8eOoVsBVgMi8=
1001000010003,Misicher,Simon,28.09.1206,Schwabmuenchen,X,g1+NGSU9hahGRmGLvRMW4CX2nUNBLKkd04saybybXWGSrj6FgMAEECD//x8D1VGNGXNBIAdkB5gZTe80BSINkDyNeTBcDTgxcpUNo8TVQkkFbjA3ySGFpppAByJIEbHzUcIGYrBbtYUOQSEhbEuSSJSJE0sGGJoL/wRFIPQ=
1001000010010,Drubin,Toralf,12.09.1903,Goettingen,M,41IJ5AQJAyo00Q/DGC0I7KMVCsirgsoTXPWbcAr6Z+29Jj1XAIkQkhMDficTiVKBQ5MH5C03oNDd3z2mzbwdgOoLUigVRDQlqJW0e8hIuDQxtSgcgimOqipGFYISk4kXB9ghk3A4j1AhGYVYZBkCCoOsk9dJOP67E4xMrKo=
1001000010027,Reising,Kunigunde,02.08.1908,Kemnath,F,4FJCLKDdkOTKQBGSsAGg4LgwbjMIGF6gOso5MSg827wUgI/LoAEMATLip/3i4Ij+gxaNbCOLpNIggodmEbZNyJoiAOKNyKBmqAAUpOyB8P8PjAiCsAgThBrEFRKslHqcEUAowaiwIhwoBBCLZCmHG8cIrmp8AtoABt7KApU=
1001000010034,Scholtz,Siegrun,17.08.1008,Freudenstadt,X,1PgbC4bUB7YeR7OLUiATbGVGvWPxXhoOu5OKdZy73GMSaCVJpLOJIHMU8BeoxTOFeTLZ6BOwnf6zIBwg3TJKIJyBGRYcjTIUyW7JrtCl4lMMFGAS8AtVoCqjRheIk9pKOcFYEPA5b7dYUChA4BvSCAABL8IlZpJH9NNboaA=
1001000010041,Segebahn,Xaver,07.09.1068,Stassfurt,X,hc2JWkZMjIIcR4aKkBBR1mUMLGHBxECMWw+LVBxaDWCRJT61hLIAC3b//6siBIAsnCeEYhgcIZyURI4rnDBuWJztGZpcjbQoTJ1A1/rV4W4EZGACpQNEoCzgN0do0QXGHZNQELQY5Aah1CU46B+WiVAJky8OFdZUgJFuABI=
1001000010058,Schueler,Dietrich,12.09.1809,Uelzen,M,wUOrREQtMqCUw0ehFIBcpTdUvcHBrQ/RSgkbBcMYjWWcfaenoABAtIP//wUzxRNFgVOBqEUIggQSxC0iDTLdolwZW4UMQBrxGNyN4cgmOFIRYIgaxYl0cEjyFYCikokHhNspFPEUB6QgWaEAJAFamjAIupGFXNIBUQ1GSUI=
1001000010065,Schmidt,Anne-Katrin,14.08.1502,Herzberg,U,IOWaFkV0MuRuQ7SGFmFwdCTGWcCwtFaBsLksJZCjFEA1CrRDOYqQKToqFvM080NstnQdIFEgRogChewmLxZ5tS1kBkElxCE1PmwZI7wcjJURdKRH/gD1MMpuhxCjMRJOGcAAYaF0Il8ZZK1UZUpb4REALwBk+l5odVhVA3A=
1001000010072,Seip,Georgios,11.08.1410,Uffenheim,M,TVY4C8XAmh5+xf9RFJNhDVcMCiGU9g6ULdQq20p8NC8ARjwHjU4AhEEUChMBqxOUfR0A4CdYKAaL1HEwJYAKqW4FWMKH6akwBgyB/pBNpCIE9GgajQkEdBg23hhgEK5JFEbiGlw2DQ0cnWNJBhuOH4kM7YI+mE4hNBgWGaE=
1001000010089,Roerricht,Hendrik,05.10.1509,Schwaebisch,X,pGnZCSUcB34+TKYsxldzJCTmXoP09DoA45kK6YaoXWGaLLchkMQAMWNZAlu4acjsGndqpAt6I0z7zF1ipB6auB2tihIWQSA0d/0O45B0AsQF9NYD3MikrNholVhgeZkGGIJkMoBQ4w97VKHmTZv3yVORcw4UbNow7AwWfEM=
1001000010096,Hoffmann,Hans Georg,05.08.1612,Burgdorf,X,PU2+aUTBPKxuRrdPljkAzUGmLTEBzApp948KyUyPWFI1HJghvIgKRwqlUdMSqQoM/iyD4gNAwIhthOJqpTUcZS3lCJz/nCxizlwUT6As4MsFx2p7rEhBwOqEGVwu0d5bTUAdkjAVLgtCSSjkVJqOixhNRw965r4KxRhOUCA=
1001000010102,Bohnbach,Mechthilde,26.08.2009,Werdau,U,x83a3kFN0BPuGFSDFkEa9CIo1QGwmArh4JmBheRUFeDDBEjPaKOYoWo5QDPmgYj7FgIEPEoccLjEhRwISxcMiAhtLjfxwAGUSpDIEVgwjM0UNwjdQ8xdJphi+JuFUch8TOCYcINs5FN4YpNCINCSFTuotjglTUxYXwBUPvI=
1001000010119,Steckel,Doris,21.08.1604,Juelich,U,B0EA2IVoC2i/YRQMLMEMIAIGzkNwPoMwII57jdhc3CNMgZfJiACEDchKOBs1xDAEDcgEYm5qloI14QkyjRebrDRtBo4kSMyleCwM8cJH3bgzjNBC1YhuBsCofJwoEagcglIln4h8GoQAAJJhBEobzz4KNFyt7EZCMg4ELNA=
1001000010126,StecBkl,Doris,21.08.1604,Juelich,U,E0AImIVoC2i/YZQMLMEMIAIGzENwPoM0MI57jdgc3CtMgZbJiACGDchKOBs1jDEEDcgMYm56loo14QkwjRebrTRtBo4kSMyheCwI8eZFzbkzjNBClQhuBsCofJwoGaAcglItm4h8WowAAJZhBEobjz4KJFyt6AbCMk4MLNA=
1001000010133,Schleich,Olena,23.08.1702,Gera,M,YERL3A3skghOzRKJRKQ4KAZO2cjkhC5C4ECqEYqUNEgHzC5/AAmCkECoCBMs+QqMGAxcogmCAIiIgi0mD57IBBwUlwP1QDCQegSZKLYkukEYZRko0QgUKZhqFBoQHZhMgMgoAsBwqxwACBLABCwGCpMYvgDlaCIf1wgACEA=
1001000010140,Metz,Francoise,10.08.1507,Hoyerswerda,M,9njMg0VIxicD7vI3AsRrRGaISBriiprB8FcLeSOyGCrAsCS5MoKMgCuQKDM44EI5qhdUqA8sEpaD6CGiIwCKqkypN4g9gdkBsOWBr7Y1pOEBb2iwgxDoqjokA9bQMI5qPEZycoB5hDtKqKpDg662iyEhhODlKBswdgEICfI=
1001000010157,Eigenwillig,Elfi,04.08.2002,Magdeburg,M,q81YCgFswthOjXaJUkoKCCom/38Yug4uotYqESuNXmhth7DYCAGDoQKtCVo89QpjmCyIkCoSAQpSjfoeoSF5BABMIh+fySBeOsaQYxVCo6MENigHgIhDaIrKlLgtmq9pAdAs3bI0/8YwGQIEBzoPG7mKlFt8rQ8IJAATSjE=
1001000010164,Bien,Damaris,04.02.1059,Prenzlau,F,JdwaWECMGgpZT4OLlE0F4AAmfTKAWMYjuIo56RmbVUMc+LhRYMGGaRIwMg8/dRkZnb0K4DgAwswqBYZkFA1XoABNNgTkPQ4DKhyAkd5BAdF5iOBWiC0BCJhqHxgkeQFQURIZwHRULz5pAKKBJBpamRgB49B9ZPJPlkhANJk=
1001000010171,Biggen,Selma,19.09.2005,Stadtroda,U,IE+Y+EdsAFgWjRYPBk1IwCWM0RGT1aqN8paABQIClGLZDAVRBJKCwSctUictYSglHgda0EiZSLqi5Z2Dlg1DjoRMFQc0xIAzO9yFRXI3JOWl9CFyCYlHKIholZ7ECSTVCcIQlODU94d5kKEJAPyWkTABQwBGTC9aAIL0VQA=
1001000010188,Trub,Felicia,24.09.1305,Saarlouis,U,kNlBuAQpKRAU1m6GHXWY5OZUeoPKdyigcNAKNRCjV2mZbb5zEBERtTILIhMNeSIFh/NFLcGEIBKvXV6vT8xJFJ5IFK0UwAAB8RQAa4yeB4QLIJNFhKhcTKBWHRrEkwguRLhIzGXclY5ISOGcBFo6gCU43oBEHQZQxPAF0aI=
1001000010195,Stroh,Asta,06.10.1407,Mittweida,F,RkqaiFQJ+xYmwVIFxiQLhUYMLYiQrqH40poacCgQVCsZsCyfIQmQgCIaSA8sKQqN+Fx1tqCSFNaQgZsgDiIDhUTIIh2tBUiSKKWppLItYIgA0kG/jMgODkgmxprqEIr4EgGilMFYqA05bKIAiJyCgggsCjJMKnowgQJSjfs=
1001000010201,Langern,Harro,06.10.1509,Sigmaringen,M,pXeYjUSIwvYExKcH0Okj5PeX3sS0hEo4VJQKeUqyFnGdJ6XZENAQkSkV2G8ZoDbtXxci7DCwBNSA1nbrJAQOQY09W/KdxVRQkP+E8dAUaGwR9WwViM1kLApkBRgZcJXWGcLpOLE0J2U5OOsQHBxWy5YAg4YMOAb1lQR2PKQ=
1001000010218,Pechel,Annelore,07.10.1088,Muenchen,F,B9EbC8Xlg5tqQfCHnAALYAWOHOPQqAs1sPiI9bCzUHFJoDqF6PsAmQoYDpfg51xbuVAUYC40BNwbDLeyCQILLLBpcAzFoTg2MI0NgrAO6YgIluSR8skAJtogHyYiMJN6EMgAVpl4hZkbIIhAABsCYbwQlihoPhIBPgRQDeY=
1001000010225,Schinke,Helmut,30.08.1211,Illertissen,F,JcFLTQ11xNc/fjlnsIEN7glMXtGTzMqwvInp4YjRVWlYiT0jMQGMFDIQb5cywRxdy9BNJGsEguwACK5rx14LmA2jcCqlSZFyH2wN2YKGlpwF3EqQ0pGeILwkNZBokFmJvMChRbgZh99LIYJKxBjHxTFbvml+9nsZvQxGIuI=
1001000010232,Heidrich,Karoline,10.08.1602,Diepholz,X,5HQZBwRklgZez3Ov9CETbAQm3dHoid5Eo+57U4y1WuF8BbD1sEYSnJA4FjEzw0CQ+2UnJRt4Ik2mCJV/DQp7rHQFCpaVQyWRakkoi+Rk3VUVZPiP7kQA5bp2AxdjVYJJWdAFwaMwJ4VbYGAkZArH87EJHjZhORM+7QoEUoA=
1001000010249,Wohlgemut,Claus,02.09.1128,Cuxhaven,M,Ye8ASlCtirpu3h/FPIBogTN+btCBBU6+yIerjApcAQ20nwFRy0MY0CoHKEXOwJPJKz6LtAQFxZmghTSkBaheAEUt/CgMD1gvCDTUOY6EMoZHNCg68CmQpoTJ3S0FkJ8FOcAgIXiSh88oOUEocAHfinhIiqHgmt4JlS5GSvo=
1001000010256,Scheibe,Tomas,04.08.1010,Marktheidenfeld,M,jdo7AUTMmp7OwTIDuOJj5cdUv4GQDioUK9cqW7u9nmsQC7SpEkCDoZIQixsUn5IVGfiCo6YQAYTX3364xbeLiUSBcpuN7aiQKMTJspHN9xPNdkmW6CEVKJimjJkqkKD5M8hq2LUchyU6CaAIJDk+64sIvjO0arurHhA7CaE=
1001000010263,Grein Groth,Rouven,02.09.1078,Grimmen,F,TcIKTkKPMKpCWCCL1gETyCcRf8SQyFRwWMApcEgeVRWcgn3FpIkEERIblAXqSZiJGRasJCngkOQIBMc0DTRnwKgpcxqN3XC3yLEW6d8hMFYBoGEamkkSKAD/HxkomLlMUcgIWzQYLxypAA0AYF0HC+EIU1JIVNcRlUxGEAY=
1001000010270,Drewes,Cecilia,05.10.1805,Kemnath,X,jtqTiADJjPr4YWKMsAWpoIMwrA+Za7AgY/g7bA66XnARDKL7iAEghRp4Y4t5iUjCmCvGJAjeocblAhHqBngbjBYyCJQcCag26YAYhvAA4f8fEGmCsEgAxMShCVqBnUgQENQpkGm4INIQSGCMQBCLiYsJ3ZphSRKQUL6WWlQ=
1001000010287,Linke,Karina,05.08.1508,Dresden,U,pXgQlEDgwqAaYbcHNOUgZA0AelCo2mAyYBhdZQDYRiE5SIHTAIGEkToYDTc9pRExR7DEIlPoAwBkAxjrYyQ5rABRVoYNSLAROOgkAeAUl5IZJM3SgEXgRFikB1og8QkMMNAp5XB0DwIIAOMMYGhSqBABXHNhcVZ9VAwDcoA=
1001000010294,Etzler,Natalia,24.09.1702,Mettmann,X,u9TA5QTNrIRAQHatEIRCADcYTUGIqzRV160KEWzBXm6X9OfrlBERtxD//yeRWBYBUn9Hci2CEApCRjAvw6zJ1Ewce9lUAXEBapTlBtwEQ2VcY0EVwghi0OlGBJgSEQliwt55xkZ1tBQA2KEEQCDaoBAjyhJFeRIchmUFszo=
1001000010300,Hentschel,Anneli,08.01.1109,Altentreptow,M,pE0qCZHsio5CybrrEYcppCfe//+YkCsKeOIbyaKSF03JSTgpHIgAqKoRGpM64xsIyXpIoAmAFwR6rLw+KRquhPBpGkQEgyQwOHmJoqimqTAM5GjUw6kSaMposxpCGMIKO9AgFNZYK5kiaCkNoEiK6zCt7gdg70OpXAlePaA=
1001000010317,Loos,Marie,14.08.1806,Grevesmuehlen,F,BdIKCulojoxKQrGLuAIS7AEKPFxAPOs6vIhILXg9aCFJwJif4ZsOswoQqh+rnBlZeRyCoDJomsBuEo/0KSQtqwkVeBSNCBsDKIwkitAZxtIAhrSeiC0aUliijwhg8Yu4eUiLYPm6j+gIBWQkCnNajAwJjuMu2uIHtA0CcKQ=
1001000010324,Mans,Siglinde,11.08.2006,Altoetting,M,olTwDuV0ingOwbvqAoEK4KOfAym4juoKrriKyWpqduxZAgTSCAoaoRooTJqj4AK9+yhHuANWNMqioTwajY4sqAxmIqAtyAwTCqWgs9AmqTEANziWCQgHYNoE7pgaEbr6IlAgWYAgplw5LKg/TXOKGtiorCY8678q5ggWObs=
1001000010331,Conradi,Rene,31.08.1704,Nabburg,X,AUnEGcBZBkwuShWPF0UkUDIV//8AIhJA83c7YUQBHXszQpUZqAHBCQjKARVNg4hRiWFIJmsEBCAByMkjZxfaiCRhK5AdDDEEZgWAf9bSzkAHRSCHkwjCrjsJQRhiGQgIcsAm29J1STMMUGsFTTLCIwABbaptKFIdhwMEENU=
1001000010348,Hoevel,Ernst-Otto,17.09.1907,Garmisch-Partenkirchen,F,q9vzMWS4yYxoZTTDtYU4rqUUzuUwuAv2UOqJuCqRcy3K5H9ZuHkYEmOPePUySXppgVtE5C6nB9r9le76qxivQIiJWU6nSTRuef2Vfd+mI28K7WLYoIkqLFhAFt5wEklaCNZqHjVdu6loUoNs6bs2SzKaywhJf//vkhxUDWI=
1001000010355,Neuschaefer,Mijo,02.11.1128,Stade,U,zXuKGgbFgqZUSz2QJJALYFReXoCBHia8iLeIxKCgBHwcqjXRAJsYCSD+/ycE12gEPSUZbHkAgbSCIawkTR5KKa1JrSgEWYEzOcwJu6SFXkwFQmBqygxcIAl8By1SkRI3WIoIIIB0xwxAEx66IFueKBoAailm6IZCbQohEaA=
1001000010362,Bachmann,Michel,20.08.1813,Weisswasser,X,A0cNC0FklIC+V7QLMBGa5wHq3fFC7IsQs4GOJay/GVhYLDijgKKSnSg4MvMg0cF4uHVGJAlMVIieDaXrQx8KNFwtLJd0hGERX5QYWu5Cj1EEZ6IWycgJoupgMxBV0Qt+PVAXFKH4oZtCYr1IZBqCQTOZlyJmbj8c+ABBHXI=
1001000010379,Hesse,Gerlind,22.08.1013,Jessen,X,5UTrD2BABK4bVDALMAOZTgUUTFGLwMgyK6XKYYyRCmUYJDoDmIgInBAfZxU4iBARifUMIIsMgYYMTBDrSTAKCA01WJId4bEiZGQs7usgvXAsbOW4gSmowNwkhYBIkY0OPlIIUZCYjwkKxbAWQBmeyVMJZDMzc54RngxPCIE=
1001000010386,Hettner,Jasmin,30.08.1013,Herzberg,U,rUD5HWFQFsYOUjSjB6PBdGQATNCilEggsLEobZCCLDByOjZnPICYiZD//xM00mJInOOcIEUEAaYqi8wibxYbiWhhPsAk7YAVZkBAy4IgjNAYXORXviBoAKhtgJAK0RoeO8IoQSDcBDFSCCVUZUoS4RkIBRBkujdw2AFNAnI=
1001000010393,Soelzer,Corina,01.09.1004,Senftenberg,M,pUGxhIXoF9Zs4BaBEscJ4S8WTCmQlmpAwZkrY1KQFSO5Y7QTCEKQgFP//1MvwFJPGTNE92HUA5RBjnxyJwOf5CwpGoJ8yQAUOByls5pGYVIa8MkXoLFGIEhl1F0gEOACEpLi39V4A/dwSG9NZTMTqzFAooAsflMRcgpcSHg=
1001000010409,Soelzer,AIrina,01.09.1004,Senftenberg,M,pUGxhIXoF9ZM4RaBEscJ4S8OzCGYnmpAwZkLQ1KQFSO5Y7QDCEqQgFP//1M3wFJPnXNEt+HQB5RAhnxyLwMf5AxJGoJ0yQAUOByls5tGYVI4cMs3oLFGIEhk1F0gEOICEpLg31V4A9dwaCddZTMTuzFBsoAkflMRcgpcTHg=
1001000010416,Stiffel,Natalie,02.08.1211,Goerlitz,X,90UAyBXlhq53S3mKIJAdbJxcekm5jhVje+3awU6If+zcQz1PoAnQogISDn8AyAAcSyzBo2dAjIQYB9gvxyZKTAwJKh19BWOhWGQhr4wX0a8tBEDPhoge0VnsFZEM0QgNVFEg1S54K7RIUSRcSDuCCDlNTKNs9ZIAF0gCndA=
1001000010423,Zaenker,Robin,06.08.1304,Artern,M,kUC5XAFIwpkK/VILYM2axA8wb0ASEvqZNIjLIQrKECMZICGDgKiclBL+/58MgIqJqYWs5jkEB5BIoCgxyy88AAhxSpgsTJABCACM6IL0sVohZKgLiEjKPUiMRRgA2NvaG/IsgaWYMRkPaAJwTBgaChENlUhkO1IS0AZyDNA=
1001000010430,Henk,Birgit,05.02.1119,Riesa,X,IE8oaUQs1AzuyCvLQL0JhEoIT5GAyJwD74BbwETBaUgcCBRVkoIEBEJwAyEeSchAGGRYZJhBQFnmiAXmBB1MAIUliJQ2gKAhTlymIs8sFOUlREAhgEiDiMhYFVoEWVjROABQghBYYQd6UCMYYZTCyRIByEdE5FoKbAhCVoA=
1001000010447,Wilms,Bettina,10.08.1703,Loerrach,F,J3RDxm3Aj2oK0zHhjIfppIAgDpuvqGpiOLCI6UqsfchT1i4roAPSIFrYLxeggyjK+FpkIm2mQMRjA9MjQwWPJFgZhJa2SxyjuJ6A2pCwhlIM1WWSwKCpHi6kCxglkwKaHEA4A0g4BHphKMTA4iovCUsYjhotLBs2sg0wmmI=
1001000010454,Kreusel,Hans-Gerhard,13.08.1002,Bad,X,rXWSGlFlhBZSTbEJMJCZRcSUX2GUjA8o61SKSRSiHvBdJSDTmApBBRw8QFVz0AwdvCUIoJBYRLwaZDFmiQ1LYQ013JQ1jaAUW1QJvvyiwXEUVOhakYwRgc5gcwNFVR5aGE4UlADwfpVQ0ShAQBrXC3AJXCJhJLYOrUIQFiQ=
1001000010461,Doehn,Miroslawa,07.11.1038,Rastatt,U,BcGJ+lRwhKayQ+9CVKcD0lwITmHL3HIGGQI59HnyJCkZSWTZgPsBCVB4GEM1EeuBPBRkZNiuLN0CUZAqJgRfpRFjJ5g2RVWFII1088NFpBSXNmHCmEnANAgiA18HXYp0ExFJQmV88FFZUYxYMkuyRgMgnRAD6dfU5glJZLo=
1001000010478,Junken,Detlev,03.08.1610,Roding,M,BFBYXkVYQtoW6RNvAINJwSslPgCYCRpi9B6bUapKGIYcEiNzgIEdjSo4WRG7kYqFGrOorA20IoaEkT0gOSYfJEgwl6FMRaQX2QGMpbKFuBMxPWqWlCmgKQCoZZ4QmIgZkd5tUKIRBllZCAJQAZgGSpIFvVYnCmeCEkFWKRI=
1001000010485,Kuhl,Marit,17.08.1004,Amberg,F,JdETCkXIllKqQT0gokAL4CIAHOCQCgMgsJkKYSAg8gJzyryZOjuiAQI6ABclgCjKuDAiInoYBtwSgNJia48b6klBIoSsCQA2CIyCi/JEg2QwlugXqAbOIMhoApYgURK4ElEA0YB4hhoQICJERRPCgxMIDgCteioEsQoUBnA=
1001000010492,Eimer,Brunhild,03.08.1211,Bremervoerde,U,jknC2UVBgJMDSN3RDdAdYKQIbgi5sgAnaHnq9QqsNPgC5SlLMIGABXr+/zMclQMOHDWFJMCgwZRkAcggGycOgB1NLB6/TaUGCHBDhbiw9v8fxEhLuDXfGUCyJ6ONk2A/VMq4QmJ3HdXAEwJKA0iXD5MLXFslrC5RV8lDssg=
1001000010508,Klemm,Rosalia,23.09.1410,Backnang,X,hFEY1GWJnFYSRXEdYIePALIADgGcuzAE17EKQAQDfkn5RuLzwQQQgxgZAeEhm4SBOnZsJDGYyJ4A1xUqIi8alVQ4H5UcSzAw8RAYo7AMUWkVtVmFumAR0TBi0R7WGRkA1Jgc0UKQOEhZxeFkQxiTpeAZjwZUTXIRgPKdGhE=
1001000010515,Taesche,Heide,08.08.1007,Bad,F,JlHaCUBEAJZSwDADkAQJZARAPICViBNg8vioebiMVOgRiDwDMAEIgDK0UlWwgQkYWtiNKDoQYfQAqJ6mATOLCCgRAD6NQTESGVEplNCIoFsB1UCWwAAZKJygQxokkABIGEg81qEYUglaAAAIAHgfS4EAtioofBICD0IWkJI=
1001000010522,Roehrdanz,Rebekka,18.08.1509,Wesel,X,AHYKylBpDCTqQrSMePVygiXozhNgJLsCa0DLLQQnjVH/QACRiMIZDetZAnNCsuH5ojZ0JgioQICHpyXkI4SsZSQsDpA1wCGVe7SkP4qUxBCX5SOG2FgtgsbiE06kMYouOMVIIXdxLFBpYavQ4F6yqUCBhgPgItYwsNBlAi4=
1001000010539,Atzler,Friedhilde,16.09.1208,Quedlinburg,M,kk3U5QVJ4shOyxeXKgBAZGaJbyBTOhrp7J8KVTKIAOK/ZrMrqMgZpEv//3+0pQITlzPB7APw9hjGhOEguS4f7gh9HyHdQM6QqxnBYZhk7E81ZOifhAlWttjIIRQhkMpbgM782bs1a/MIPaOWITISj5RIjr3syoYYJ8gW77A=
1001000010546,Wende,Hubertus,23.09.2011,Torgau,F,pLbiGCldma5IqMyaroqLRT2oD5mgmhIg2IiI+SmMTPzkpDgGfAUYxQIxIAa5FghZHtsIGioAIMwRz8qCIQoTGRpN3imZiRjSmnAQkziMFmUc8nDJ0yxQC7jomBgyCUhSWs9AQFBcMAkoNCFOABO6mVgAq6A8qjpIRBpvEJM=
1001000010553,Schacht,Regine,25.09.1204,Hansestadttralsund,X,I1UuBEddBga+Q1eKM2EgdGNE/5GF3tMO3/PKRbXRXHORCEUXnLCDLXI3zAV1k650HHJVZiNLHSjWZ43ixR9K2aUtq5MdyDE1c10pM+plbFUV8GDR0sreuPh0hVQCFZhxesEA9ZIQ8pd586OBxADWLxAxfqN1blpKVQIfRrw=
1001000010560,Davids,Hanni,16.09.2007,Wertingen,U,IVVQEMUPyBw4QYUHFh0QxG+r/38QkJrQ1J2ZXAqeFVncAhVZEIKQHwmx2IY1ABBN3RoPtFgQAJiWhTwCg4SfBYlvVCgwyD0QAlOEUbCUbHsR9QBVRAlAJopAj5wQARHXGtAdEhFsJ1kxMQnSBHgdGZmKghRNODxZEwRcJGo=
1001000010577,Koch,Sonia,05.08.1004,Kitzingen,U,RdgYmJRMmpImwlYFNU0RoAsFeULQX6rQdJAORYKYX0sBCiT9IAGQERJahhckiRQFHTHuImDYCBbiDRRiD6duDKRBd6AcS1CcKAUMobJljKIAFWtfwUlGpEiiBFoS0YGMEkEBnPJ1C04RAAZQhFYSiogAzgxsUAZRV64adgA=
